id,name,url,review_count,categories,rating,latitude,longitude,price,location,phone
8xCiibfgqy-8xpCWEaguqg,The Keg Steakhouse + Bar - Place Ville Marie,https://www.yelp.com/biz/the-keg-steakhouse-bar-place-ville-marie-montr%C3%A9al-2,250,"['steak', 'bars', 'seafood']",4.0,45.500693019085965,-73.56953913161202,$$$,"['5 Place Ville Marie', 'Montreal, QC H3B 2G2', 'Canada']",+15148681999
Q0cecaxOmJZSdxsenqFqgg,N° 900,https://www.yelp.com/biz/n-900-montr%C3%A9al-4,120,['pizza'],4.0,45.501393,-73.575449,$$,"['2049 Rue Peel', 'Montreal, QC H3A 1T6', 'Canada']",+15143030334
xgcVMrwfGjugeR1Nmj6Nww,Bar Henrietta,https://www.yelp.com/biz/bar-henrietta-montr%C3%A9al,34,"['wine_bars', 'portuguese', 'cocktailbars']",4.0,45.52165,-73.59439,$$,"['115 Avenue Laurier O', 'Montreal, QC H2T 1E7', 'Canada']",+15142764282
8ALSiH-XAaKIxpGXJfVtQA,Restaurant Ermitage,https://www.yelp.com/biz/restaurant-ermitage-montr%C3%A9al-2,15,['russian'],5.0,45.49457,-73.61859,$$$,"['5024, ch de la Côte-des-Neiges', 'Montreal, QC H3V 1G6', 'Canada']",+15147353886
VZl29j0EMaXP_RLf78sR9Q,Tommy,https://www.yelp.com/biz/tommy-montr%C3%A9al-2,255,"['coffee', 'breakfast_brunch']",4.0,45.50362,-73.5573299,$$,"['200 Rue Notre-Dame O', 'Montreal, QC H2Y 1T3', 'Canada']",+15149038669
bnRo8eb_qhQ4fDIZEFADCw,Chez Hailar,https://www.yelp.com/biz/chez-hailar-montr%C3%A9al-2,20,"['pizza', 'sandwiches', 'halal']",4.5,45.49618,-73.5815,$$,"['1612 Rue Sherbrooke O', 'Montreal, QC H3H 1C9', 'Canada']",+15148460000
AQuvwHokJgcv1kchsZqKqg,Toucheh,https://www.yelp.com/biz/toucheh-westmount,17,"['persian', 'italian']",5.0,45.47776,-73.60265,$$,"['351 Avenue Prince Albert', 'Westmount, QC H3Z 2N9', 'Canada']",+15143696868
z9gfVrZESgokFRXwkASofA,Sam Cha,https://www.yelp.com/biz/sam-cha-montr%C3%A9al,86,['korean'],4.0,45.490515,-73.583006,$$,"['2176A Avenue Saint-Catherine O', 'Montreal, QC H3H 1M7', 'Canada']",+15149327565
6Q913otaNBQAfFqYb7p-OA,Notre-Boeuf-de-Grâce,https://www.yelp.com/biz/notre-boeuf-de-gr%C3%A2ce-montr%C3%A9al-6,4,"['breakfast_brunch', 'burgers', 'cocktailbars']",4.5,45.52644,-73.58033,,"['900 Avenue du Mont-Royal E', 'Montreal, QC H2J 1X2', 'Canada']",+15145239089
-84_oZp-z7GKKiB_ch2eew,Edmond,https://www.yelp.com/biz/edmond-montr%C3%A9al,4,"['breakfast_brunch', 'cafes']",5.0,45.517015,-73.583175,,"['105 Rue Rachel O', 'Montreal, QC H2W 1G4', 'Canada']",+15143578448
u72_PwRvvLMc_mPHsXQx1g,Barros Luco,https://www.yelp.com/biz/barros-luco-montr%C3%A9al-5,20,['latin'],4.0,45.5228787961062,-73.5955766502972,$,"['5201 Rue Saint-Urbain', 'Montreal, QC H2T 2W8', 'Canada']",+15142707369
3SCJdb2lvf6Dqa-v4vbs9w,31° Latitude,https://www.yelp.com/biz/31-latitude-montr%C3%A9al,3,['chinese'],3.5,45.514291,-73.5731067,,"['3627 Boulevard Saint-Laurent', 'Montreal, QC H2X 2V5', 'Canada']",+15149858898
JeRSD160z-pRRdfwfz5jyg,Nonya,https://www.yelp.com/biz/nonya-montr%C3%A9al-2,41,"['indonesian', 'tapasmallplates']",4.0,45.5254199,-73.60419,$$,"['151 Rue Bernard O', 'Montreal, QC H2T 2K3', 'Canada']",+15148759998
Cow4e-5BdbX46ZWxM0geCQ,La Chilenita,https://www.yelp.com/biz/la-chilenita-montr%C3%A9al-4,16,['latin'],4.0,45.5167925,-73.574769,$$,"['130 Rue Roy E', 'Montreal, QC H2W 1L9', 'Canada']",+15142866075
1PY66FSWslYJarQlXx4b_w,Icehouse,https://www.yelp.com/biz/icehouse-montr%C3%A9al-2,156,['tex-mex'],3.5,45.51648,-73.5752,$$,"['51 Rue Roy E', 'Montreal, QC H2W 1L8', 'Canada']",+15144396691
tI5Q9KcWK4ztRtpg-hk9Sw,Otto,https://www.yelp.com/biz/otto-montr%C3%A9al,4,['japanese'],4.5,45.48201,-73.57703,,"['2695 Rue Notre-Dame O', 'Montreal, QC H3J 1N9', 'Canada']",
2ZEnhnWEascgZDMdf6kfAg,Chez Chen,https://www.yelp.com/biz/chez-chen-montr%C3%A9al,31,['chinese'],4.5,45.49575,-73.58036,$$,"['1618 Avenue Lincoln', 'Montreal, QC H3H 2L8', 'Canada']",+15149336888
VaFBymfd0f3ykSDX98uawQ,Chez Chose,https://www.yelp.com/biz/chez-chose-montr%C3%A9al-3,30,"['french', 'comfortfood']",4.5,45.54704,-73.6029026,$$,"['1879 Rue Bélanger', 'Montreal, QC H2G 2W1', 'Canada']",+15148432152
XAHRr5pOGFHmhDVQ1g_zsA,CÔ ÚT,https://www.yelp.com/biz/c%C3%B4-%C3%BAt-montr%C3%A9al-3,4,['vietnamese'],4.0,45.52189,-73.57017,,"['3807 Rue Saint-Andre', 'Montreal, QC H2L 3V9', 'Canada']",+15145041306
CnlcRlESDe969lpqlLphJg,Bistro Otto,https://www.yelp.com/biz/bistro-otto-montr%C3%A9al,15,['japanese'],4.0,45.521578,-73.585227,,"['143 Avenue du Mont-Royal E', 'Montreal, QC H2T 1N9', 'Canada']",+14383834700
i8x1ZPvmdYGu6yH_wvgNkg,LOV de la Montagne,https://www.yelp.com/biz/lov-de-la-montagne-montr%C3%A9al,179,"['vegan', 'vegetarian', 'breakfast_brunch']",4.0,45.497388,-73.5745699,$$,"['1232 Rue de la Montagne', 'Montreal, QC H3G 1Z1', 'Canada']",+15142871155
xX1nS7hepYmGHgAbdaFJKA,Abruzzo,https://www.yelp.com/biz/abruzzo-montr%C3%A9al,3,['italian'],4.0,45.52557,-73.55007,,"['2131 Rue Sainte-Catherine E', 'Montreal, QC H2K 2H9', 'Canada']",+15146591887
3r-WdSzuZdUYAQsqr5q2xA,Mano Cornuto,https://www.yelp.com/biz/mano-cornuto-montr%C3%A9al,8,['cafes'],5.0,45.49512,-73.558461,,"['988 Rue Ottawa', 'Montreal, QC H3C 1S3', 'Canada']",+15148688451
H__ZNR22bKUdYTDYKbho5g,Oh My Deer,https://www.yelp.com/biz/oh-my-deer-montr%C3%A9al,41,"['coffee', 'breakfast_brunch']",4.5,45.51529,-73.57465,$,"['24 Avenue des Pins E', 'Montreal, QC H2W 1N3', 'Canada']",+15145026702
yX1MqdppyLFjB7XmvdYgDw,Osteria MKT,https://www.yelp.com/biz/osteria-mkt-montr%C3%A9al-2,27,"['italian', 'mediterranean']",4.5,45.5038213,-73.5707385,$$$$,"['1333 Boulevard Robert-Bourassa', 'Montreal, QC H3A 2A4', 'Canada']",+15148492044
OLLw7c024G17K6RUUuKDPQ,Bien Maison,https://www.yelp.com/biz/bien-maison-montr%C3%A9al,35,"['dimsum', 'dumplings']",4.0,45.50819,-73.56076,$,"['1084 Boulevard Saint-Laurent', 'Montreal, QC H2Z 1J5', 'Canada']",+15148751888
58APdML-PG_OD4El2ePTvw,Le Cartet,https://www.yelp.com/biz/le-cartet-montr%C3%A9al-2,478,"['french', 'breakfast_brunch', 'delicatessen']",4.0,45.499408929788,-73.555200096184,$$,"['106 Rue McGill', 'Montreal, QC H2Y 2E5', 'Canada']",+15148718887
BYtfEQbogCxinze2epU3pg,Kagayaki,https://www.yelp.com/biz/kagayaki-montr%C3%A9al,60,"['japanese', 'hotpot']",4.0,45.50725,-73.56086,$$,"['75 Rue de la Gauchetière O', 'Montreal, QC H2Z 1C2', 'Canada']",+15143964746
cl773M5tgUV23TecF-v1lg,La Palma,https://www.yelp.com/biz/la-palma-montr%C3%A9al,6,"['italian', 'tradamerican']",4.5,45.5058938,-73.5638151,,"['250 Boulevard René-Lévesque O', 'Montreal, QC H2Z 1Z8', 'Canada']",+15148779999
_mVKYE-xcor1omFJa1BtGA,Sushi Sama,https://www.yelp.com/biz/sushi-sama-montr%C3%A9al-4,5,"['sushi', 'poke']",5.0,45.49549,-73.62106,,"['5200A Chemin de la Côte-des-Neiges', 'Montreal, QC H3T 1X8', 'Canada']",+15144398989
W1LDidGfDyJIqNOxu95z0w,Jacopo,https://www.yelp.com/biz/jacopo-montr%C3%A9al-2,42,"['cocktailbars', 'italian']",4.5,45.50772,-73.553255,,"['436 Place Jacques-Cartier', 'Montreal, QC H2Y 3B3', 'Canada']",+15148768844
63bcdNtqkPxuBOBAtqO1Kg,Dirty Pizza,https://www.yelp.com/biz/dirty-pizza-montr%C3%A9al,29,"['pizza', 'poutineries']",4.0,45.52051,-73.58627,$$,"['25 Avenue du Mont-Royal E', 'Montreal, QC H2T 1N4', 'Canada']",+14383873647
HL6ZzGF7V-KDaU0zziHyEA,Maison Boulud,https://www.yelp.com/biz/maison-boulud-montr%C3%A9al,174,"['french', 'breakfast_brunch']",4.5,45.49985,-73.5779699,$$$$,"['1228 Rue Sherbrooke O', 'Montreal, QC H3G 1G2', 'Canada']",+15148424224
EjZ9rht_eJx4W20dhD1Iyg,L'Appétissant Sichuan,https://www.yelp.com/biz/l-app%C3%A9tissant-sichuan-montr%C3%A9al-2,1,['chinese'],5.0,45.494788,-73.580048,,"['1670 Boulevard de Maisonneuve O', 'Montreal, QC H3H', 'Canada']",+14383753412
DP94k-LkH_BFLhlomNiVeA,Breizh Café,https://www.yelp.com/biz/breizh-caf%C3%A9-montr%C3%A9al-2,82,"['creperies', 'breakfast_brunch']",4.5,45.5167034,-73.5787906,$$,"['3991 Boulevard Saint-Laurent', 'Montreal, QC H2W 1Y4', 'Canada']",+15144195634
kx7in9io4X9mQSCGzDUmlA,Une Nuit à Bangkok,https://www.yelp.com/biz/une-nuit-%C3%A0-bangkok-montr%C3%A9al,21,['thai'],4.5,45.5709476614173,-73.5675130723854,$$$,"['5076 Rue de Bellechasse', 'Montreal, QC H1T 2A2', 'Canada']",+15145435444
G7LYpILnHveyvbg3sJePPw,L’Entrepôt - Mont-Royal,https://www.yelp.com/biz/l-entrep%C3%B4t-mont-royal-montreal-3,131,"['bars', 'comfortfood', 'tradamerican']",4.0,45.527648,-73.579729,$,"['1019 Avenue du Mont-Royal E', 'Montreal, QC H2J 1X7', 'Canada']",+15145073133
6BCZIPrrNuPdZ3pCNf_fCA,Shaker Cuisine and Mixologie,https://www.yelp.com/biz/shaker-cuisine-and-mixologie-montr%C3%A9al,20,"['cocktailbars', 'burgers']",4.0,45.51314,-73.57123,,"['3518 Boulevard St-Laurent', 'Montreal, QC H2X 2T6', 'Canada']",+15144753085
8NHV3DBvq9Q88ZtzdR6W2w,Le Saint-Bock,https://www.yelp.com/biz/le-saint-bock-montr%C3%A9al-3,199,['brasseries'],4.0,45.5158203,-73.564641,$$,"['1749 Rue Saint-Denis', 'Montreal, QC H2X 3K4', 'Canada']",+15146808052
jn72PRGkHARzx2j20cMbnQ,Le Uptown,https://www.yelp.com/biz/le-uptown-montr%C3%A9al,4,"['cocktailbars', 'chickenshop', 'african']",4.5,45.53058,-73.57717,,"['1361 Avenue Mont-Royal E', 'Montreal, QC H2J 1Y7', 'Canada']",+15145231228
q_c2ZvPJJxYEFPoWMKY2vQ,Jatoba,https://www.yelp.com/biz/jatoba-montr%C3%A9al,131,['japanese'],4.0,45.503313,-73.567344,$$$,"['1184 Place Phillips', 'Montreal, QC H3B 3C8', 'Canada']",+15148711184
Nrpu_v4KqQhdnWlVbPjiiA,Trip de Bouffe,https://www.yelp.com/biz/trip-de-bouffe-montr%C3%A9al-2,55,"['bakeries', 'lebanese']",4.0,45.5227099,-73.58419,$,"['277 Avenue du Mont-Royal Est', 'Montreal, QC H2T 1P6', 'Canada']",+14383814388
QcnlGRG0TBds4HvzVwT7QQ,Cinko,https://www.yelp.com/biz/cinko-montr%C3%A9al,200,"['newcanadian', 'cajun', 'tradamerican']",3.5,45.5150378,-73.5632451,$,"['1641 Rue Saint-Denis', 'Montreal, QC H2X 3K3', 'Canada']",+15149031641
tRrj81mQSHU4y6pWNTss-A,Los Planes Gourmet,https://www.yelp.com/biz/los-planes-gourmet-montr%C3%A9al,35,['salvadoran'],4.0,45.5213167291306,-73.5770280968779,$$,"['4115 Rue Saint Denis', 'Montreal, QC H2W 2M2', 'Canada']",+15144198789
tsumvSuQNdOErhPViYnHjw,Deer Garden Signatures,https://www.yelp.com/biz/deer-garden-signatures-brossard,4,['chinese'],5.0,45.46053257533709,-73.46706266819535,,"['7350 Boulevard Taschereau', 'Brossard, QC J4W 1M9', 'Canada']",
T5UpILiBblUtYlEjqz4MFA,Franklin’s Subs and Suds,https://www.yelp.com/biz/franklin-s-subs-and-suds-montr%C3%A9al,2,['sandwiches'],4.5,45.50362,-73.554883,,"['134 Rue Saint-Paul O', 'Montreal, QC H2Y 1Z3', 'Canada']",+15142864449
3XaUuNIOuBhStd4d_-az8w,Casa del Popolo,https://www.yelp.com/biz/casa-del-popolo-montr%C3%A9al-3,41,['vegetarian'],4.0,45.52223,-73.59052,$,"['4873 Boulevard Saint-Laurent', 'Montreal, QC H2T 1R6', 'Canada']",+15142843804
lo51FO4rKbMFBPKngoUvJw,Place Tevere,https://www.yelp.com/biz/place-tevere-montr%C3%A9al-6,1,['italian'],5.0,45.499937,-73.565486,$$,"['800 Rue de la Gauchetière O', 'Montreal, QC H5A 1K6', 'Canada']",+15148711316
oDELc4qPqyRdrVUhbv2bUA,Le Roi du Wonton,https://www.yelp.com/biz/le-roi-du-wonton-montr%C3%A9al,33,['taiwanese'],4.0,45.494014,-73.581976,$$,"['2125 Rue Saint-Marc', 'Montreal, QC H3H 2P1', 'Canada']",+15149375419
7k-UFXb8c5bDSHXsOMB7lw,Restaurant Q & K,https://www.yelp.com/biz/restaurant-q-and-k-montr%C3%A9al-2,2,['chinese'],4.5,45.495742,-73.580475,,"['1620 Avenue Lincoln', 'Montreal, QC H3H 1G9', 'Canada']",+15146636286
0UgG-T6LHGkKp_ufk_FVrw,Chicha Donburi,https://www.yelp.com/biz/chicha-donburi-montr%C3%A9al-4,29,['japanese'],4.0,45.497289,-73.577243,$$,"['1433A Rue Bishop', 'Montreal, QC H3G 2E4', 'Canada']",+15146386626
WQgofP7omlJRmihORPY6cQ,Poké Star,https://www.yelp.com/biz/pok%C3%A9-star-montr%C3%A9al-2,6,"['sushi', 'poke', 'ramen']",4.5,45.50562,-73.57087,,"['505 Boulevard Maisonneuve O', 'Montreal, QC H3A 3C2', 'Canada']",+15147507653
4Np58XWR1QfCSTbX3RSE3g,Le Psy Bar,https://www.yelp.com/biz/le-psy-bar-montr%C3%A9al,6,"['bars', 'tapasmallplates']",4.5,45.516609,-73.566314,,"['2073 Rue Saint-Denis', 'Montreal, QC H2X 3K8', 'Canada']",+15148053050
-uRKqmzVCRxsuuH0nXq6Bw,La Matraca,https://www.yelp.com/biz/la-matraca-montr%C3%A9al-2,59,['mexican'],4.0,45.52475,-73.58432,$$,"['4607, rue Saint-Denis', 'Montreal, QC H2J 2L3', 'Canada']",+15142850777
AEx2SYEUJmTxVVB18LlCwA,Wilensky,https://www.yelp.com/biz/wilensky-montr%C3%A9al,113,['delis'],4.0,45.52331,-73.59472,$,"['34 Avenue Fairmount Ouest', 'Montreal, QC H2T 2M1', 'Canada']",+15142710247
wGL1O5ZAxeag8YsCTkhvdw,Bar Ganadara,https://www.yelp.com/biz/bar-ganadara-montr%C3%A9al,52,"['korean', 'bars']",4.0,45.4926127778097,-73.5804444551468,$$,"['1900 Rue Sainte-Catherine O', 'Montreal, QC H3H', 'Canada']",+15143793009
kpuMEGNsjD4R5VnJa8IWTw,Dunn's,https://www.yelp.com/biz/dunns-montreal,264,"['poutineries', 'burgers', 'pizza']",4.0,45.500557,-73.5716254,$$,"['1249 Rue Metcalfe', 'Montreal, QC H3B 2V5', 'Canada']",+15143951927
ttHc4oLPVGZ0Zwc4UgkI5g,Pho Real,https://www.yelp.com/biz/pho-real-montr%C3%A9al,8,['vietnamese'],4.5,45.50181,-73.57509,,"['2044B Rue Metcalfe', 'Montreal, QC H3A 1X8', 'Canada']",+15142849999
St6h2WGJBSktsgW_x-piIQ,Sparta,https://www.yelp.com/biz/sparta-montr%C3%A9al,7,"['greek', 'bbq']",4.5,45.517123,-73.567689,,"['405B Rue Sherbrooke E', 'Montreal, QC H2L 1J9', 'Canada']",+15142840004
-WfpxcNbp-kgrfOUG6xVvg,Picks,https://www.yelp.com/biz/picks-montr%C3%A9al-2,58,"['burgers', 'hotdogs']",4.0,45.49313,-73.58065,$,"['1407 Rue Saint-Marc', 'Montreal, QC H3H 2G4', 'Canada']",+15149371937
plxpL-sVSyU8isXQPe-osQ,Lloydie's,https://www.yelp.com/biz/lloydies-montr%C3%A9al,46,['caribbean'],4.0,45.524844,-73.59957,$$,"['66 Rue Saint Viateur O', 'Montreal, QC H2T 2K8', 'Canada']",+15142747474
FfZ5HFjGEFXCCSvL4Se06A,Petit Seoul,https://www.yelp.com/biz/petit-seoul-montr%C3%A9al,24,"['korean', 'ramen']",4.0,45.5243731537899,-73.595292493701,$$,"['5245 Boulevard Saint-Laurent', 'Montreal, QC H2T 1S4', 'Canada']",+15143794929
-wnEjwg4AFp9VXBqqCA_KQ,Fondue Chinoise Express,https://www.yelp.com/biz/fondue-chinoise-express-montr%C3%A9al,17,"['chinese', 'hotpot']",5.0,45.493982,-73.5787514,,"['1616 Rue Sainte-Catherine O', 'Montreal, QC H3H 1L7', 'Canada']",+15145085881
6a6eu7A8WUkvw-92gPSD5g,Hanzō Izakaya,https://www.yelp.com/biz/hanz%C5%8D-izakaya-montr%C3%A9al-3,40,['japanese'],4.5,45.502303,-73.556055,,"['417 Rue Saint Nicolas', 'Montreal, QC H2Y 2P4', 'Canada']",+15145436400
agYLB665pM7rYjHveAlK8Q,Wolf & Workman,https://www.yelp.com/biz/wolf-and-workman-montr%C3%A9al-2,33,"['british', 'pubs']",4.0,45.50373,-73.55491,$$,"['139 Rue Saint-Paul O', 'Montreal, QC H2Y 1Z5', 'Canada']",+15147371787
fcWo7XwrZ52TZVMSU-mZ1A,Le P'tit Rustik,https://www.yelp.com/biz/le-ptit-rustik-montr%C3%A9al,29,"['cafes', 'breakfast_brunch']",4.5,45.5203299,-73.576506,,"['4057 Rue Drolet', 'Montreal, QC H2W 2L5', 'Canada']",+15148835667
3v1S40OjXj2FSsDu8zAzLA,Time Out Market,https://www.yelp.com/biz/time-out-market-montr%C3%A9al-2,72,['food_court'],3.5,45.5025307865708,-73.5713109854584,$$,"['705 Rue Sainte-Catherine O', 'Montreal, QC H3B 4G5', 'Canada']",+15143703883
H464UiJ5c7q5dAJ14h731A,Gus,https://www.yelp.com/biz/gus-montr%C3%A9al,86,"['seafood', 'steak']",4.5,45.5306384,-73.6080747,$$$,"['38 Rue Beaubien E', 'Montreal, QC H2S 1P8', 'Canada']",+15147222175
VyJceALG6iGqYMs581a9pg,Wing Fa,https://www.yelp.com/biz/wing-fa-montr%C3%A9al,12,['chinese'],4.0,45.50905,-73.5734,$$,"['3474 Avenue du Parc', 'Montreal, QC H2X 2H5', 'Canada']",+15142823938
jPE7EGhcFyVor-rzbppDgw,Barraca,https://www.yelp.com/biz/barraca-montr%C3%A9al,58,"['tapas', 'cocktailbars']",4.0,45.52827,-73.57858,$$,"['1134 Avenue du Mont-Royal E', 'Montreal, QC H2J 1X8', 'Canada']",+15145257741
wxR8kxiL1LkJ7bGlwdKd9A,Restaurant Makoto,https://www.yelp.com/biz/restaurant-makoto-montr%C3%A9al,36,"['japanese', 'korean']",4.0,45.534063439662,-73.6170998588204,$$,"['7112 Boulevard Saint-Laurent', 'Montreal, QC H2S 3E2', 'Canada']",+15142727112
p41wAz-zZtps7tTh0g_oiQ,Kasumi,https://www.yelp.com/biz/kasumi-montr%C3%A9al,18,"['sushi', 'japanese']",4.5,45.51787,-73.55752,$$$,"['1429 Rue Amherst', 'Montreal, QC H2L 3L2', 'Canada']",+15148139898
BIywC0ergWPFOEmtRf0KgQ,Luna,https://www.yelp.com/biz/luna-montr%C3%A9al-2,8,['korean'],4.5,45.524611,-73.57581,,"['917 Rue Rachel E', 'Montreal, QC H2J 2J2', 'Canada']",+15145282813
sNlsBKrPCe5BiiDRKr_2Bg,Hidden Fish,https://www.yelp.com/biz/hidden-fish-montr%C3%A9al,1,"['japanese', 'sushi']",5.0,45.497790340029496,-73.57431024110443,,"['1233 Rue de la Montagne', 'Montreal, QC H3G 1Z2', 'Canada']",+15144191319
EjS8cFHBK_rvgXqfEU4jKw,Phyllo Bar Melina's,https://www.yelp.com/biz/phyllo-bar-melinas-montr%C3%A9al-2,33,['greek'],5.0,45.52369,-73.60504,$,"['5733 Avenue Du Parc', 'Montreal, QC H2V 4H2', 'Canada']",+15142701675
7x9bOZY0noRUDRnnwkXfbQ,Slice + Soda,https://www.yelp.com/biz/slice-soda-montr%C3%A9al,24,['pizza'],4.5,45.5027537,-73.555392,,"['201 Rue Saint-Paul O', 'Montreal, QC H2Y 1Z9', 'Canada']",+15142888998
edoSAL0cVmROwfro8nKBuA,Arriba Burrito,https://www.yelp.com/biz/arriba-burrito-montr%C3%A9al,24,['mexican'],4.5,45.523168,-73.58344,$$,"['322 Avenue du Mont-Royal E', 'Montreal, QC H2T 1P7', 'Canada']",+15148449999
EuN5kLTwAfxdEE8gl5T4JA,MeiWei,https://www.yelp.com/biz/meiwei-montr%C3%A9al,14,"['dumplings', 'dimsum']",4.5,45.476308,-73.606361,$$,"['5100 Rue Sherbrooke O', 'Montreal, QC H4A 1T1', 'Canada']",+15144811010
-Mz3M0g6iFZczs6a7ddf5g,Le Serpent,https://www.yelp.com/biz/le-serpent-montr%C3%A9al,147,"['italian', 'brasseries']",4.5,45.49772,-73.55714,$$$,"['257 Rue Prince', 'Montreal, QC H3C 2N4', 'Canada']",+15143164666
NKTmsq4mfLn0uE6CMyINBA,Marcus Restaurant + Terrace,https://www.yelp.com/biz/marcus-restaurant-terrace-montr%C3%A9al-2,47,"['breakfast_brunch', 'cocktailbars', 'tapasmallplates']",4.0,45.498525,-73.5764919,,"['1440 Rue de la Montagne', 'Montreal, QC H3G 1Z5', 'Canada']",+15148432525
IkilcGqiN3_sQk-VvnoAeg,Le Vin Papillon,https://www.yelp.com/biz/le-vin-papillon-montr%C3%A9al,128,"['newcanadian', 'wine_bars']",4.5,45.48277,-73.5754852,$$$,"['2519 Rue Notre-Dame Ouest', 'Montreal, QC H3J 1N4', 'Canada']",+15144396494
efgSk376dNCrhgd7zAt3jA,Milton B,https://www.yelp.com/biz/milton-b-montr%C3%A9al,31,"['coffee', 'breakfast_brunch']",4.0,45.5091899,-73.5737,$,"['3498 Avenue du Parc', 'Montreal, QC H2X 2H5', 'Canada']",+15143791001
bIM964qExbMiHouvH7KZBg,3734,https://www.yelp.com/biz/3734-montr%C3%A9al-2,27,['modern_european'],4.5,45.479002,-73.581785,$$,"['3734 Rue Notre-Dame Ouest', 'Montreal, QC H4C 1P7', 'Canada']",+15143030777
iU-Xhq8BXiWHirjYqNkxgg,Panzzerotti,https://www.yelp.com/biz/panzzerotti-montr%C3%A9al,14,['italian'],5.0,45.55063,-73.60508,$$,"['2115 Rue Jean-Talon E', 'Montreal, QC H2E 1V4', 'Canada']",+15147221462
5rWS10zVUc2Lqv4BVgrjJw,Ryú,https://www.yelp.com/biz/ry%C3%BA-montr%C3%A9al-3,73,"['sushi', 'japanese']",4.0,45.500541,-73.574323,$$,"['1468 Rue Peel', 'Montreal, QC H3A 1S8', 'Canada']",+15144461468
gxMa7j1LXIUxxBoP0osDpA,O'Thym,https://www.yelp.com/biz/o-thym-montr%C3%A9al-2,154,"['french', 'breakfast_brunch']",4.5,45.518377,-73.558126,$$$,"['1112 Boulevard de Maisonneuve E', 'Montreal, QC H2L 1Z5', 'Canada']",+15145253443
dEmNOTm8Rmm9JYZdGX_Lhw,Beatrice,https://www.yelp.com/biz/beatrice-montr%C3%A9al,85,['italian'],4.0,45.49696960899045,-73.5809371404922,$$$,"['1504 Rue Sherbrooke O', 'Montreal, QC H3G 1L3', 'Canada']",+15149376009
ZC0kiBKNdpBseol7ogWyUw,Le 409,https://www.yelp.com/biz/le-409-montr%C3%A9al,18,"['gastropubs', 'indpak']",4.5,45.50053,-73.55772,,"['409 Rue McGill', 'Montreal, QC H2Y 2G3', 'Canada']",+15147500409
qSbushKFopJVIug2fFpepA,Ramen 9000,https://www.yelp.com/biz/ramen-9000-montr%C3%A9al-2,7,['ramen'],4.5,45.47359,-73.58826,,"['4609 Rue Notre Dame O', 'Montreal, QC H4C 1S5', 'Canada']",+15148461555
L_DF2ZBgl8YKteSNcoLtmA,Le Jerk Spot,https://www.yelp.com/biz/le-jerk-spot-montr%C3%A9al,6,['caribbean'],4.0,45.4802634719457,-73.5795616731048,,"['3506 Rue Notre-Dame O', 'Montreal, QC H4C 1P2', 'Canada']",
rMHExrnEedN-74-1osZ2MA,Le Vieux St-Laurent,https://www.yelp.com/biz/le-vieux-st-laurent-montr%C3%A9al,64,['breakfast_brunch'],4.0,45.516987,-73.57871,$$,"['3993 Boulevard Saint-Laurent', 'Montreal, QC H2W 1Y4', 'Canada']",+15148480983
X2bUZ2udFByvLlKs0FUMYw,Boswell,https://www.yelp.com/biz/boswell-montr%C3%A9al-5,45,"['pubs', 'brasseries', 'breweries']",4.5,45.5384,-73.56974,$$,"['2407 Avenue du Mont-Royal E', 'Montreal, QC H2H 1L2', 'Canada']",+14383864661
dP2bzujHqHKS5-vrKW5U1g,Ohana,https://www.yelp.com/biz/ohana-montr%C3%A9al,8,"['sushi', 'vegan']",5.0,45.52319,-73.58333,,"['330 Ave Mont-Royal E', 'Montreal, QC H2T 1P8', 'Canada']",+15143031919
KrxYm1IcTdV6sVzZz5JprA,Lasagne Du Plateau,https://www.yelp.com/biz/lasagne-du-plateau-montr%C3%A9al,7,"['italian', 'comfortfood', 'gourmet']",5.0,45.5192451,-73.5946045,$$,"['5007, Avenue Du Parc', 'Montreal, QC H2V 4E9', 'Canada']",+15142747774
Ra6dcmjOIqDdBXremeGEuQ,Singh's,https://www.yelp.com/biz/singhs-montr%C3%A9al,93,['indpak'],4.0,45.51456,-73.57461,$$,"['3712 Boulevard Saint-Laurent', 'Montreal, QC H2X 2V4', 'Canada']",+15143034800
khG1RMnSphhbOSjkMT2XrA,Le Warehouse,https://www.yelp.com/biz/le-warehouse-montreal-2,142,"['bars', 'comfortfood', 'tradamerican']",3.5,45.4975,-73.57695,$,"['1446 Rue Crescent', 'Montreal, QC H3G 2B6', 'Canada']",+14383835077
2QzGh0UPJVbjtRlujmBXpw,Le P'tit Plateau,https://www.yelp.com/biz/le-ptit-plateau-montr%C3%A9al,36,['french'],4.5,45.522215,-73.581027,$$$,"['330 Rue Marie-Anne E', 'Montreal, QC H2W 1B1', 'Canada']",+15142826342
ga7pFrFJSj4sYRfJU8Tgig,Lloydie's,https://www.yelp.com/biz/lloydies-montr%C3%A9al-3,21,['caribbean'],4.5,45.49867,-73.57823,,"['2145 Rue Crescent', 'Montreal, QC H3G 2C1', 'Canada']",+15142747474
487ZwV1pjttfx_kdqtIl3Q,ChuChai,https://www.yelp.com/biz/chuchai-montr%C3%A9al-3,198,"['vegetarian', 'thai', 'vegan']",4.0,45.52084,-73.57679,$$,"['4088 Rue Saint-Denis', 'Montreal, QC H2W 2M5', 'Canada']",+15148434194
